state,district,latitude,longitude,year,season,temperature,soil_type,pH,seasonal_rainfall,rice_area,rice_production,rice_yield,wheat_area,wheat_production,wheat_yield,maize_area,maize_production,maize_yield
Assam,LAKHIMPUR,27.1763356,94.1992932,1997,Kharif     ,27,Alluvial,7.22,1313.29,,,,56.42630377,41.74497073,0.739814022,258,154,0.596899225
Assam,LAKHIMPUR,27.1763356,94.1992932,1997,Rabi       ,18.18,Alluvial,7.22,220.29,,,,880,751,0.853409091,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,1997,Summer     ,27.12,Alluvial,7.22,300.74,3820,2121,0.555235602,734.9911265,543.7567413,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,1997,Winter     ,16.14,Alluvial,7.22,85.95,85239,74456,0.873496873,609.3765095,450.8252863,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,1998,Autumn     ,25.4,Alluvial,7.22,206.47,18100,5844,0.322872928,687.5441027,508.6547678,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,1998,Kharif     ,27.94,Alluvial,7.22,1449.01,,,,79.16433133,58.56688235,0.739814022,267,160,0.599250936
Assam,LAKHIMPUR,27.1763356,94.1992932,1998,Rabi       ,18.72,Alluvial,7.22,138.24,,,,1000,507,0.507,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,1998,Summer     ,28.78,Alluvial,7.22,217.89,8822,7094,0.804126049,689.1922244,509.8740713,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,1998,Winter     ,16.89,Alluvial,7.22,56.83,74100,88195,1.190215924,523.1913989,387.064333,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,1999,Autumn     ,24.47,Alluvial,7.22,437.46,19125,16422,0.858666667,462.0384512,341.8225248,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,1999,Kharif     ,27.91,Alluvial,7.22,1284.56,,,,44.26339484,32.74668015,0.739814022,265,159,0.6
Assam,LAKHIMPUR,27.1763356,94.1992932,1999,Rabi       ,19.9,Alluvial,7.22,34.59,,,,925,951,1.028108108,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,1999,Summer     ,29.22,Alluvial,7.22,333.52,17523,16059,0.916452662,600.5341148,444.2835587,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,1999,Winter     ,18.42,Alluvial,7.22,5.94,87750,105101,1.197732194,601.3981089,444.9227537,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2000,Autumn     ,24.19,Alluvial,7.22,427.96,19850,15228,0.767153652,629.2271724,465.5110851,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2000,Kharif     ,27.82,Alluvial,7.22,1347.27,,,,53.66135516,39.69942298,0.739814022,259,155,0.598455598
Assam,LAKHIMPUR,27.1763356,94.1992932,2000,Rabi       ,18.27,Alluvial,7.22,112.02,,,,935,568,0.607486631,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2000,Summer     ,28.09,Alluvial,7.22,348.38,16668,14841,0.890388769,702.6948299,519.8634882,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2000,Winter     ,16.37,Alluvial,7.22,50.74,92855,102477,1.10362393,748.111404,553.4633065,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2001,Autumn     ,24.49,Alluvial,7.22,313.35,16203,11865,0.732271802,508.3970017,376.1192305,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2001,Kharif     ,28.03,Alluvial,7.22,1036.42,,,,74.1295669,54.84209302,0.739814022,263,158,0.600760456
Assam,LAKHIMPUR,27.1763356,94.1992932,2001,Rabi       ,19.25,Alluvial,7.22,87.55,,,,844,439,0.52014218,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2001,Summer     ,28.4,Alluvial,7.22,266.12,18886,13019,0.689346606,663.5164754,490.8787922,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2001,Winter     ,17.21,Alluvial,7.22,45.18,84084,96065,1.142488464,607.8056526,449.6631443,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2002,Autumn     ,24,Alluvial,7.22,311.73,15969,8326,0.521385184,487.4643251,360.6329428,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2002,Kharif     ,27.88,Alluvial,7.22,1190.25,,,,77.6491739,57.44594763,0.739814022,267,160,0.599250936
Assam,LAKHIMPUR,27.1763356,94.1992932,2002,Rabi       ,19.65,Alluvial,7.22,159.11,,,,743,559,0.752355316,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2002,Summer     ,28.21,Alluvial,7.22,324.02,16840,14556,0.864370546,765.1872749,566.0962753,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2002,Winter     ,17.99,Alluvial,7.22,62,87296,86294,0.988521811,679.2945287,502.5516173,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2003,Autumn     ,24.08,Alluvial,7.22,429.66,16275,10900,0.669738863,749.8042408,554.7156909,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2003,Kharif     ,27.89,Alluvial,7.22,1455.84,,,,88.97690663,65.82636314,0.739814022,269,161,0.598513011
Assam,LAKHIMPUR,27.1763356,94.1992932,2003,Rabi       ,18.6,Alluvial,7.22,107.4,,,,1040,748,0.719230769,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2003,Summer     ,28.44,Alluvial,7.22,242.39,17225,13057,0.758026125,546.2826275,404.1475477,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2003,Winter     ,16.86,Alluvial,7.22,47.31,80660,85947,1.065546739,649.219012,480.3013283,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2004,Autumn     ,23.33,Alluvial,7.22,333.45,16105,9635,0.59826141,590.1236057,436.5817181,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2004,Rabi       ,18.8,Alluvial,7.22,111.79,,,,810,550,0.679012346,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2004,Summer     ,27.1,Alluvial,7.22,669.54,16412,15839,0.965086522,774.5403602,573.0158189,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2004,Winter     ,16.77,Alluvial,7.22,41.43,85910,104400,1.215225236,453.3926743,335.4262578,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2005,Autumn     ,24.39,Alluvial,7.22,233.9,16115,11862,0.736084393,567.9812567,420.2004978,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2005,Kharif     ,28.27,Alluvial,7.22,1131.1,,,,82.46356572,61.00770221,0.739814022,233,139,0.596566524
Assam,LAKHIMPUR,27.1763356,94.1992932,2005,Rabi       ,18.88,Alluvial,7.22,209.48,,,,211,188,0.890995261,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2005,Summer     ,27.2,Alluvial,7.22,379.06,16520,12899,0.780811138,521.8232564,386.052162,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2005,Winter     ,17.3,Alluvial,7.22,73.21,88764,101508,1.143571718,703.0190884,520.1033792,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2006,Autumn     ,24.19,Alluvial,7.22,338.09,18650,13872,0.743806971,557.3371037,412.3258041,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2006,Kharif     ,28.16,Alluvial,7.22,1270.64,,,,88.72471347,65.6397871,0.739814022,243,145,0.596707819
Assam,LAKHIMPUR,27.1763356,94.1992932,2006,Rabi       ,19.36,Alluvial,7.22,173.69,,,,440,320,0.727272727,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2006,Summer     ,27.62,Alluvial,7.22,440.89,11962,8992,0.75171376,737.4556822,545.5800541,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2006,Winter     ,17.88,Alluvial,7.22,104.69,91203,61231,0.671370459,528.0349327,390.6476472,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2007,Autumn     ,24.11,Alluvial,7.22,441.16,18730,11722,0.625840897,696.6884629,515.4198937,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2007,Kharif     ,27.68,Alluvial,7.22,1670.86,,,,50.1695498,37.11613641,0.739814022,243,145,0.596707819
Assam,LAKHIMPUR,27.1763356,94.1992932,2007,Rabi       ,18.41,Alluvial,7.22,158.3,,,,926,639,0.690064795,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2007,Summer     ,27.7,Alluvial,7.22,436.16,16266,11302,0.694823558,637.7587136,471.8228389,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2007,Winter     ,16.49,Alluvial,7.22,90.82,86648,68736,0.793278552,656.5055324,485.6919982,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2008,Autumn     ,23.88,Alluvial,7.22,309.34,15278,4248,0.278046865,718.0554686,531.2275041,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2008,Kharif     ,27.4,Alluvial,7.22,1586.89,,,,31.44082791,23.26036534,0.739814022,155,93,0.6
Assam,LAKHIMPUR,27.1763356,94.1992932,2008,Rabi       ,18.31,Alluvial,7.22,170.54,,,,456,346,0.75877193,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2008,Summer     ,27.47,Alluvial,7.22,417.95,17070,14008,0.820620972,498.8407934,369.0494136,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2008,Winter     ,16.4,Alluvial,7.22,69.72,91240,56370,0.617821131,675.7268365,499.9121885,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2009,Autumn     ,23.97,Alluvial,7.22,328.04,15547,12263,0.788769538,622.3493083,460.4227448,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2009,Kharif     ,27.69,Alluvial,7.22,1573.9,,,,59.68652444,44.15692769,0.739814022,150,90,0.6
Assam,LAKHIMPUR,27.1763356,94.1992932,2009,Rabi       ,18.7,Alluvial,7.22,119.65,,,,422,118,0.279620853,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2009,Summer     ,27.82,Alluvial,7.22,365.9,15572,11320,0.7269458,439.5090214,325.1549368,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2009,Winter     ,16.98,Alluvial,7.22,56.75,104655,153688,1.468520376,544.9248353,403.143034,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2010,Autumn     ,23.94,Alluvial,7.22,565.77,15557,11121,0.714855049,730.8265534,540.6757317,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2010,Kharif     ,27.24,Alluvial,7.22,1902.79,,,,31.82702558,23.5460798,0.739814022,155,93,0.6
Assam,LAKHIMPUR,27.1763356,94.1992932,2010,Rabi       ,18.76,Alluvial,7.22,226.59,,,,83,45,0.542168675,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2010,Summer     ,27.08,Alluvial,7.22,597.07,16675,17622,1.056791604,562.2481139,415.9590384,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2010,Winter     ,16.63,Alluvial,7.22,16.17,108330,217671,2.009332595,759.6198391,561.9774082,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2011,Autumn     ,23.9,Alluvial,7.22,342.13,14499,13871,0.956686668,437.9518002,324.0028827,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2011,Kharif     ,27.47,Alluvial,7.22,1529.18,,,,74.91985978,55.42676277,0.739814022,140,95,0.678571429
Assam,LAKHIMPUR,27.1763356,94.1992932,2011,Rabi       ,18.1,Alluvial,7.22,193.77,,,,79,83,1.050632911,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2011,Summer     ,27.04,Alluvial,7.22,376.39,21815,36479,1.672198029,512.313258,379.0165318,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2011,Winter     ,16.43,Alluvial,7.22,42.84,114250,210176,1.83961488,731.3691969,541.077187,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2012,Autumn     ,24.54,Alluvial,7.22,603.86,14829,16891,1.139051858,688.010652,508.9999275,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2012,Kharif     ,27.65,Alluvial,7.22,1851.07,,,,83.07302499,61.45858872,0.739814022,165,125,0.757575758
Assam,LAKHIMPUR,27.1763356,94.1992932,2012,Rabi       ,18.78,Alluvial,7.22,86.22,,,,12,16,1.333333333,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2012,Summer     ,27.48,Alluvial,7.22,463.56,19372,44526,2.298472021,497.3181471,367.9229385,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2012,Winter     ,16.8,Alluvial,7.22,34.76,111100,249676,2.247308731,610.7560039,451.8458556,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2013,Autumn     ,24.24,Alluvial,7.22,375.82,13000,19615,1.508846154,699.9533987,517.835339,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2013,Kharif     ,27.83,Alluvial,7.22,1508.27,,,,44.70469959,33.0731636,0.739814022,165,565,3.424242424
Assam,LAKHIMPUR,27.1763356,94.1992932,2013,Rabi       ,19.86,Alluvial,7.22,105.85,,,,13,12,0.923076923,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2013,Summer     ,27.86,Alluvial,7.22,414.25,16400,25187,1.535792683,502.649446,371.8671082,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2013,Winter     ,18.26,Alluvial,7.22,21.31,111700,215763,1.931629364,429.4274134,317.6964218,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2014,Autumn     ,24.94,Alluvial,7.22,423.94,6861,10015,1.459699752,764.4279512,565.534517,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2014,Kharif     ,27.95,Alluvial,7.22,1548.3,,,,72.54051196,53.66648789,0.739814022,103,462,4.485436893
Assam,LAKHIMPUR,27.1763356,94.1992932,2014,Rabi       ,19.87,Alluvial,7.22,91.22,,,,15,18,1.2,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2014,Summer     ,28.59,Alluvial,7.22,461.13,14700,26717,1.817482993,648.2610593,479.5926215,0.739814022,,,
Assam,LAKHIMPUR,27.1763356,94.1992932,2014,Winter     ,18.16,Alluvial,7.22,54.53,102605,224011,2.183236684,687.2649018,508.448211,0.739814022,,,
Assam,MARIGAON,26.290712,92.2922184,1997,Autumn     ,23.65,Alluvial,6.64,213.43,27010,14050,0.520177712,4450.851137,4551.126195,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,1997,Kharif     ,27.23,Alluvial,6.64,1046.21,,,,426.3752531,435.9812367,1.022529412,79,32,0.405063291
Assam,MARIGAON,26.290712,92.2922184,1997,Rabi       ,18.75,Alluvial,6.64,125.62,,,,8000,12288,1.536,,,
Assam,MARIGAON,26.290712,92.2922184,1997,Summer     ,27.67,Alluvial,6.64,329.34,32500,48230,1.484,4235.734098,4331.162695,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,1997,Winter     ,16.37,Alluvial,6.64,58.66,38500,30515,0.792597403,4736.063087,4842.763803,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,1998,Autumn     ,25.15,Alluvial,6.64,301.96,25500,14804,0.58054902,3585.782864,3666.568442,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,1998,Kharif     ,28.16,Alluvial,6.64,1247.46,,,,606.304038,619.9637113,1.022529412,79,32,0.405063291
Assam,MARIGAON,26.290712,92.2922184,1998,Rabi       ,18.83,Alluvial,6.64,102.42,,,,8500,11254,1.324,,,
Assam,MARIGAON,26.290712,92.2922184,1998,Summer     ,28.59,Alluvial,6.64,279.24,40000,103600,2.59,5185.040614,5301.85653,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,1998,Winter     ,17.01,Alluvial,6.64,15.86,45000,51151,1.136688889,3973.736313,4063.262255,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,1999,Autumn     ,24.25,Alluvial,6.64,390.5,19600,14812,0.755714286,4574.019245,4677.069208,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,1999,Kharif     ,27.94,Alluvial,6.64,1161.8,,,,280.0007246,286.3089762,1.022529412,80,32,0.4
Assam,MARIGAON,26.290712,92.2922184,1999,Rabi       ,19.58,Alluvial,6.64,21.86,,,,6000,6984,1.164,,,
Assam,MARIGAON,26.290712,92.2922184,1999,Summer     ,29.61,Alluvial,6.64,321.53,45000,129060,2.868,5605.925047,5732.22324,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,1999,Winter     ,18,Alluvial,6.64,1.76,50000,77667,1.55334,5423.901156,5546.098458,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2000,Autumn     ,24.19,Alluvial,6.64,270.72,15000,11350,0.756666667,5473.708985,5597.028429,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2000,Kharif     ,27.67,Alluvial,6.64,1231.57,,,,363.4888192,371.6780085,1.022529412,80,32,0.4
Assam,MARIGAON,26.290712,92.2922184,2000,Rabi       ,18.24,Alluvial,6.64,67.46,,,,5000,5760,1.152,,,
Assam,MARIGAON,26.290712,92.2922184,2000,Summer     ,27.89,Alluvial,6.64,503.86,42000,115206,2.743,3500.868241,3579.740743,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2000,Winter     ,16.19,Alluvial,6.64,22.88,47000,80044,1.70306383,3612.612486,3694.00252,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2001,Autumn     ,24.85,Alluvial,6.64,310.83,13500,7572,0.560888889,3293.475646,3367.675715,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2001,Kharif     ,28.19,Alluvial,6.64,856.45,,,,270.8643232,276.9667371,1.022529412,60,24,0.4
Assam,MARIGAON,26.290712,92.2922184,2001,Rabi       ,18.98,Alluvial,6.64,73.83,,,,4000,4200,1.05,,,
Assam,MARIGAON,26.290712,92.2922184,2001,Summer     ,27.9,Alluvial,6.64,443.9,37565,87226,2.322001863,3244.474923,3317.571035,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2001,Winter     ,16.81,Alluvial,6.64,29.95,40000,59652,1.4913,5651.7283,5779.058414,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2002,Autumn     ,24.4,Alluvial,6.64,204.65,12270,2922,0.238141809,3251.690377,3324.949048,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2002,Kharif     ,27.71,Alluvial,6.64,952.23,,,,276.294381,282.5191308,1.022529412,80,32,0.4
Assam,MARIGAON,26.290712,92.2922184,2002,Rabi       ,19.76,Alluvial,6.64,153.39,,,,4250,4229,0.995058824,,,
Assam,MARIGAON,26.290712,92.2922184,2002,Summer     ,27.58,Alluvial,6.64,423.68,40000,89600,2.24,5225.668844,5343.400089,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2002,Winter     ,17.89,Alluvial,6.64,31.98,36000,45176,1.254888889,4578.29356,4681.439821,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2003,Autumn     ,24.02,Alluvial,6.64,485.1,11000,2587,0.235181818,5087.19261,5201.804067,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2003,Kharif     ,27.84,Alluvial,6.64,1274.49,,,,493.982365,505.1114971,1.022529412,80,32,0.4
Assam,MARIGAON,26.290712,92.2922184,2003,Rabi       ,18.47,Alluvial,6.64,164.45,,,,4000,3472,0.868,,,
Assam,MARIGAON,26.290712,92.2922184,2003,Summer     ,27.93,Alluvial,6.64,294.19,36000,65484,1.819,5369.604424,5490.578453,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2003,Winter     ,16.81,Alluvial,6.64,42.06,36450,55757,1.529684499,4730.895697,4837.479994,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2004,Autumn     ,23.29,Alluvial,6.64,408.43,8000,142,0.01775,4425.985443,4525.700292,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2004,Rabi       ,18.58,Alluvial,6.64,58.14,,,,4400,3507,0.797045455,,,
Assam,MARIGAON,26.290712,92.2922184,2004,Summer     ,27.07,Alluvial,6.64,657.94,38000,85196,2.242,4925.574397,5036.544691,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2004,Winter     ,16.58,Alluvial,6.64,28.52,27000,19069,0.706259259,4230.126924,4325.429195,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2005,Autumn     ,24.16,Alluvial,6.64,242.73,7000,3589,0.512714286,3964.564067,4053.883363,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2005,Kharif     ,28.16,Alluvial,6.64,1137.79,,,,422.6705912,432.193111,1.022529412,40,16,0.4
Assam,MARIGAON,26.290712,92.2922184,2005,Rabi       ,18.91,Alluvial,6.64,158.01,,,,2000,1760,0.88,,,
Assam,MARIGAON,26.290712,92.2922184,2005,Summer     ,27.11,Alluvial,6.64,423.5,29500,59000,2,3502.386727,3581.293439,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2005,Winter     ,17.12,Alluvial,6.64,30.58,22000,26611,1.209590909,5145.255189,5261.174762,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2006,Autumn     ,25.01,Alluvial,6.64,216.07,4749,3136,0.660349547,3740.85247,3825.131676,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2006,Kharif     ,28.74,Alluvial,6.64,767.17,,,,285.4625794,291.8938834,1.022529412,25,10,0.4
Assam,MARIGAON,26.290712,92.2922184,2006,Rabi       ,19.56,Alluvial,6.64,74.83,,,,4336,4085,0.942112546,,,
Assam,MARIGAON,26.290712,92.2922184,2006,Summer     ,27.83,Alluvial,6.64,380.22,36745,71910,1.957000953,3703.239955,3786.671773,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2006,Winter     ,17.86,Alluvial,6.64,43.59,32687,17664,0.540398323,5264.497454,5383.103485,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2007,Autumn     ,24.17,Alluvial,6.64,435.17,4872,1755,0.360221675,3922.991556,4011.374248,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2007,Kharif     ,27.7,Alluvial,6.64,1240.77,,,,518.066583,529.7383184,1.022529412,21,8,0.380952381
Assam,MARIGAON,26.290712,92.2922184,2007,Rabi       ,18.44,Alluvial,6.64,213.34,,,,4500,4446,0.988,,,
Assam,MARIGAON,26.290712,92.2922184,2007,Summer     ,27.84,Alluvial,6.64,399.88,37950,87854,2.314993412,5302.07836,5421.531067,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2007,Winter     ,16.54,Alluvial,6.64,98.61,41205,25083,0.608736804,3261.353223,3334.829593,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2008,Autumn     ,24.08,Alluvial,6.64,203.15,6000,4304,0.717333333,5062.575961,5176.63282,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2008,Kharif     ,27.56,Alluvial,6.64,1055.49,,,,352.7882757,360.736388,1.022529412,21,8,0.380952381
Assam,MARIGAON,26.290712,92.2922184,2008,Rabi       ,18.57,Alluvial,6.64,161.03,,,,4146,3906,0.94211288,,,
Assam,MARIGAON,26.290712,92.2922184,2008,Summer     ,27.69,Alluvial,6.64,348.73,32806,84738,2.583003109,3625.323892,3707.000307,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2008,Winter     ,16.64,Alluvial,6.64,47.77,37920,51320,1.353375527,4863.072927,4972.635099,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2009,Autumn     ,24.1,Alluvial,6.64,301.08,4526,1720,0.380026513,5441.994989,5564.599935,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2009,Kharif     ,27.99,Alluvial,6.64,1075.18,,,,347.2643904,355.0880528,1.022529412,25,10,0.4
Assam,MARIGAON,26.290712,92.2922184,2009,Rabi       ,19.38,Alluvial,6.64,71.29,,,,9200,8952,0.973043478,,,
Assam,MARIGAON,26.290712,92.2922184,2009,Summer     ,28.51,Alluvial,6.64,321.21,42252,106729,2.526010603,4548.399637,4650.872405,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2009,Winter     ,17.58,Alluvial,6.64,19.39,31617,44801,1.416990859,3817.197246,3903.196454,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2010,Autumn     ,24.28,Alluvial,6.64,355.14,4084,2434,0.595984329,4510.271663,4611.885431,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2010,Kharif     ,27.41,Alluvial,6.64,1339.48,,,,490.029335,501.0694077,1.022529412,45,18,0.4
Assam,MARIGAON,26.290712,92.2922184,2010,Rabi       ,19.34,Alluvial,6.64,112.14,,,,5252,4664,0.88804265,,,
Assam,MARIGAON,26.290712,92.2922184,2010,Summer     ,27.49,Alluvial,6.64,528.23,44104,108364,2.457010702,4657.166987,4762.09022,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2010,Winter     ,16.97,Alluvial,6.64,7,41813,80281,1.920000957,4691.790326,4797.493602,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2011,Autumn     ,24.36,Alluvial,6.64,259.6,3736,2864,0.766595289,3411.617119,3488.478846,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2011,Kharif     ,27.85,Alluvial,6.64,1124.86,,,,521.3384771,533.0839263,1.022529412,66,30,0.454545455
Assam,MARIGAON,26.290712,92.2922184,2011,Rabi       ,18.51,Alluvial,6.64,139.85,,,,5312,6497,1.223079819,,,
Assam,MARIGAON,26.290712,92.2922184,2011,Summer     ,27.82,Alluvial,6.64,276.15,43516,122715,2.819997242,4825.985734,4934.712354,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2011,Winter     ,16.64,Alluvial,6.64,22.37,42745,80418,1.881342847,4846.526951,4955.716352,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2012,Autumn     ,24.64,Alluvial,6.64,312.2,3645,5291,1.451577503,3251.724105,3324.983536,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2012,Kharif     ,27.86,Alluvial,6.64,1338.36,,,,413.5792064,422.8969026,1.022529412,250,113,0.452
Assam,MARIGAON,26.290712,92.2922184,2012,Rabi       ,18.69,Alluvial,6.64,56.28,,,,3800,4279,1.126052632,,,
Assam,MARIGAON,26.290712,92.2922184,2012,Summer     ,27.89,Alluvial,6.64,384.48,37729,112357,2.978001007,4129.599274,4222.636717,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2012,Winter     ,16.69,Alluvial,6.64,21.6,39830,77445,1.944388652,3284.853456,3358.859272,1.022529412,,,
Assam,MARIGAON,26.290712,92.2922184,2013,Autumn     ,24.46,Alluvial,6.64,304.11,2500,4133,1.6532,3640.381865,3722.397527,1.022529412,,,
